id,train_or_test,length,title,author,date of writing,fuzz,CommonAuthorities,Negativity,PersonProperty,DirectAddress,OralCues
270,train,75.335928089,The Great Duke of Florence,"Massinger, Philip",1627,-1,0.018328310475830074,0.024601759028048918,0.03388892305121516,0.08456854664979235,0.004489821026700645
271,train,75.335928089,The Great Duke of Florence,"Massinger, Philip",1627,1,0.018328310475830074,0.024601759028048918,0.03388892305121516,0.08456854664979235,0.004489821026700645
272,train,71.33029572000001,The Maid of Honour,"Massinger, Philip",1621,-1,0.01659569138261803,0.03218937876008569,0.03481963928411987,0.08260270540765394,0.006012024044921483
273,train,71.33029572000001,The Maid of Honour,"Massinger, Philip",1621,1,0.01659569138261803,0.03218937876008569,0.03481963928411987,0.08260270540765394,0.006012024044921483
274,train,73.712293081,A New Way to Pay Old Debts,"Massinger, Philip",1625,-1,0.019891707037098572,0.03197492163769795,0.03864348817462344,0.0941578797361956,0.005927614699489313
275,train,73.712293081,A New Way to Pay Old Debts,"Massinger, Philip",1625,1,0.019891707037098572,0.03197492163769795,0.03864348817462344,0.0941578797361956,0.005927614699489313
276,train,72.798685429,The Picture,"Massinger, Philip",1629,-1,0.016406077952668963,0.028297731777164287,0.03418850472825342,0.08296630697941115,0.004018938560165961
277,train,72.798685429,The Picture,"Massinger, Philip",1629,1,0.016406077952668963,0.028297731777164287,0.03418850472825342,0.08296630697941115,0.004018938560165961
278,train,72.37026035999999,"The Renegado, or The Gentleman of Venice","Massinger, Philip",1624,-1,0.014909156753515928,0.032594917598276284,0.03603549224539505,0.06736282971415858,0.0038631013431385153
279,train,72.37026035999999,"The Renegado, or The Gentleman of Venice","Massinger, Philip",1624,1,0.014909156753515928,0.032594917598276284,0.03603549224539505,0.06736282971415858,0.0038631013431385153
280,train,70.976789173,The Roman Actor,"Massinger, Philip",1626,-1,0.01955307261951958,0.03883362855822883,0.028341735931402587,0.06921923967319897,0.004700912930658811
281,train,70.976789173,The Roman Actor,"Massinger, Philip",1626,1,0.01955307261951958,0.03883362855822883,0.028341735931402587,0.06921923967319897,0.004700912930658811
282,train,72.600045732,The Unnatural Combat,"Massinger, Philip",1624,-1,0.018331863424892864,0.0359077737171583,0.02948217210359925,0.07219352400063031,0.0062996094201964465
283,train,72.600045732,The Unnatural Combat,"Massinger, Philip",1624,1,0.018331863424892864,0.0359077737171583,0.02948217210359925,0.07219352400063031,0.0062996094201964465
284,train,71.677138716,The Virgin Martyr,"Dekker, Thomas",1620,-1,0.014441447517895088,0.041020454034162955,0.038267026295062304,0.07085861991678892,0.009946055294208654
285,train,71.677138716,The Virgin Martyr,"Dekker, Thomas",1620,1,0.014441447517895088,0.041020454034162955,0.038267026295062304,0.07085861991678892,0.009946055294208654
286,train,70.98116867099999,The Fatal Dowry,"Field, Nathan",1619,-1,0.02174779391355226,0.0350697409694386,0.035411329343566146,0.08972388273175887,0.008710503850193785
287,train,70.98116867099999,The Fatal Dowry,"Field, Nathan",1619,1,0.02174779391355226,0.0350697409694386,0.035411329343566146,0.08972388273175887,0.008710503850193785
288,train,75.07509062599999,The Heir,"May, Thomas",1620,-1,0.019452300474403158,0.02738497619992204,0.04035317651619081,0.08153411050136133,0.013657998204865197
289,train,75.07509062599999,The Heir,"May, Thomas",1620,1,0.019452300474403158,0.02738497619992204,0.04035317651619081,0.08153411050136133,0.013657998204865197
290,train,71.089871828,"Antigone, the Theban Princess","May, Thomas",1627,-1,0.02334549244954928,0.052840020841344086,0.027618551328245335,0.04314747264450504,0.008963001558669796
291,train,71.089871828,"Antigone, the Theban Princess","May, Thomas",1627,1,0.02334549244954928,0.052840020841344086,0.027618551328245335,0.04314747264450504,0.008963001558669796
292,train,69.953711843,"Cleopatra, Queen of Egypt","May, Thomas",1626,-1,0.02177736828917738,0.03903174470752866,0.028561856095416515,0.04832900578010291,0.007370801568860504
293,train,69.953711843,"Cleopatra, Queen of Egypt","May, Thomas",1626,1,0.02177736828917738,0.03903174470752866,0.028561856095416515,0.04832900578010291,0.007370801568860504
294,test,71.202845054,"Julia Agrippina, Empress of Rome","May, Thomas",1628,-1,0.02358222166160018,0.03749130681471322,0.03186444964775382,0.04235948662883608,0.006764873238347385
295,test,71.202845054,"Julia Agrippina, Empress of Rome","May, Thomas",1628,1,0.02358222166160018,0.03749130681471322,0.03186444964775382,0.04235948662883608,0.006764873238347385
296,train,74.26917391200001,The City Match,"Mayne, Jasper",1637,-1,0.012770191831186606,0.023218530598485318,0.060147050703606035,0.08325501687047765,0.01221736967311806
297,train,74.26917391200001,The City Match,"Mayne, Jasper",1637,1,0.012770191831186606,0.023218530598485318,0.060147050703606035,0.08325501687047765,0.01221736967311806
298,train,70.232399178,"Blurt, Master Constable","Dekker, Thomas",1601,-1,0.01306916926864036,0.039624608963547144,0.040111226968912186,0.07375738617260084,0.021272158497868707
299,train,70.232399178,"Blurt, Master Constable","Dekker, Thomas",1601,1,0.01306916926864036,0.039624608963547144,0.040111226968912186,0.07375738617260084,0.021272158497868707
300,train,73.70515970899999,A Chaste Maid in Cheapside,"Middleton, Thomas",1613,-1,0.009467297822228236,0.030468697915673627,0.06340422694219279,0.0651376758418958,0.006800453360103038
301,train,73.70515970899999,A Chaste Maid in Cheapside,"Middleton, Thomas",1613,1,0.009467297822228236,0.030468697915673627,0.06340422694219279,0.0651376758418958,0.006800453360103038
302,train,71.45161992799999,The Family of Love,"Middleton, Thomas",1603,-1,0.016965702432240597,0.030941047246063225,0.0466861955314856,0.06230928841762118,0.007811546436070051
303,train,71.45161992799999,The Family of Love,"Middleton, Thomas",1603,1,0.016965702432240597,0.030941047246063225,0.0466861955314856,0.06230928841762118,0.007811546436070051
304,train,69.965919455,A Game at Chess,"Middleton, Thomas",1624,-1,0.019415477500780882,0.031147091112003738,0.03354829857570404,0.058315038418442815,0.007615257959165199
305,train,69.965919455,A Game at Chess,"Middleton, Thomas",1624,1,0.019415477500780882,0.031147091112003738,0.03354829857570404,0.058315038418442815,0.007615257959165199
306,train,73.68760360899999,"A Mad World, My Masters","Middleton, Thomas",1604,-1,0.01131108611460124,0.02755905511292769,0.05586801649629421,0.06917885264730458,0.018310211228462422
307,train,73.68760360899999,"A Mad World, My Masters","Middleton, Thomas",1604,1,0.01131108611460124,0.02755905511292769,0.05586801649629421,0.06917885264730458,0.018310211228462422
308,train,73.86712833499999,Michaelmas Term,"Middleton, Thomas",1604,-1,0.012187261970131931,0.027772895051450773,0.05578016053790053,0.07435401651315597,0.012773188023784845
309,train,73.86712833499999,Michaelmas Term,"Middleton, Thomas",1604,1,0.012187261970131931,0.027772895051450773,0.05578016053790053,0.07435401651315597,0.012773188023784845
310,test,73.265444102,The Phoenix,"Middleton, Thomas",1603,-1,0.023184728064094686,0.03004786896446185,0.04850337389687634,0.07341830554539917,0.01303420036150346
311,test,73.265444102,The Phoenix,"Middleton, Thomas",1603,1,0.023184728064094686,0.03004786896446185,0.04850337389687634,0.07341830554539917,0.01303420036150346
312,train,73.62277382399999,A Trick to Catch the Old One,"Middleton, Thomas",1605,-1,0.011280315843373896,0.02675941593439086,0.063357774024529,0.07808485304754932,0.015291094813830742
313,train,73.62277382399999,A Trick to Catch the Old One,"Middleton, Thomas",1605,1,0.011280315843373896,0.02675941593439086,0.063357774024529,0.07808485304754932,0.015291094813830742
314,train,72.23891146999999,"The Roaring Girl, or Moll Cutpurse","Dekker, Thomas",1611,-1,0.009050880622301825,0.031066536196797438,0.05391389432297049,0.07103718199202264,0.012475538164418027
315,train,72.23891146999999,"The Roaring Girl, or Moll Cutpurse","Dekker, Thomas",1611,1,0.009050880622301825,0.031066536196797438,0.05391389432297049,0.07103718199202264,0.012475538164418027
316,train,73.13326933900001,A Fair Quarrel,"Middleton, Thomas",1615,-1,0.009987444354692475,0.030190617511783594,0.052048852873723433,0.08047026594313156,0.013982422093834733
317,train,73.13326933900001,A Fair Quarrel,"Middleton, Thomas",1615,1,0.009987444354692475,0.030190617511783594,0.052048852873723433,0.08047026594313156,0.013982422093834733
318,train,68.822345242,Hans Beer-Pot,"Belchier, Dabridgcourt",1618,-1,0.012979890308283837,0.02806215722828041,0.034552102382422324,0.047897623401364414,0.009597806216532303
319,train,68.822345242,Hans Beer-Pot,"Belchier, Dabridgcourt",1618,1,0.012979890308283837,0.02806215722828041,0.034552102382422324,0.047897623401364414,0.009597806216532303
320,train,74.39476343800001,The Shepherd's Paradise,"Montague, Walter",1633,-1,0.01647581463205405,0.02275128851522701,0.025490069224837094,0.07616829483868759,0.0009919993100254152
321,train,74.39476343800001,The Shepherd's Paradise,"Montague, Walter",1633,1,0.01647581463205405,0.02275128851522701,0.025490069224837094,0.07616829483868759,0.0009919993100254152
322,train,71.645569617,Mucedorus and Amadine,Anon.,1588,-1,0.016674028267011524,0.03445229681605199,0.044169611309072716,0.08027826854816811,0.016453180207814215
323,train,71.645569617,Mucedorus and Amadine,Anon.,1588,1,0.016674028267011524,0.03445229681605199,0.044169611309072716,0.08027826854816811,0.016453180207814215
324,test,70.28779135099998,"The Death of Robert, Earl of Huntingdon","Munday, Anthony",1598,-1,0.02116543156934515,0.036146505305773194,0.049314922426434815,0.07293277177256288,0.010609372505050136
325,test,70.28779135099998,"The Death of Robert, Earl of Huntingdon","Munday, Anthony",1598,1,0.02116543156934515,0.036146505305773194,0.049314922426434815,0.07293277177256288,0.010609372505050136
326,train,74.330469936,The Bride,"Nabbes, Thomas",1638,-1,0.014049399497933506,0.027570058157367818,0.04615152201988898,0.07568547472986341,0.0040788579200568345
327,train,74.330469936,The Bride,"Nabbes, Thomas",1638,1,0.014049399497933506,0.027570058157367818,0.04615152201988898,0.07568547472986341,0.0040788579200568345
328,train,73.73022890699998,Covent Garden,"Nabbes, Thomas",1633,-1,0.015722851429936905,0.02704863423814299,0.05556295802590489,0.07081945369498595,0.00592938041127517
329,train,73.73022890699998,Covent Garden,"Nabbes, Thomas",1633,1,0.015722851429936905,0.02704863423814299,0.05556295802590489,0.07081945369498595,0.00592938041127517
330,train,71.056610111,Hannibal and Scipio,"Nabbes, Thomas",1635,-1,0.020724980303725823,0.032939322300117264,0.025531914893856564,0.05082742316806496,0.002679275013297151
331,train,71.056610111,Hannibal and Scipio,"Nabbes, Thomas",1635,1,0.020724980303725823,0.032939322300117264,0.025531914893856564,0.05082742316806496,0.002679275013297151
332,train,73.709496061,Tottenham Court,"Nabbes, Thomas",1633,-1,0.010054084040768652,0.03141034531132826,0.048398280406743044,0.06607960061169248,0.0068645125531894115
333,train,73.709496061,Tottenham Court,"Nabbes, Thomas",1633,1,0.010054084040768652,0.03141034531132826,0.048398280406743044,0.06607960061169248,0.0068645125531894115
334,train,75.40255781200001,The Unfortunate Mother,"Nabbes, Thomas",1639,-1,0.02337639511374086,0.028912909750828702,0.03462518675440075,0.07768696721940321,0.0036910097492171257
335,train,75.40255781200001,The Unfortunate Mother,"Nabbes, Thomas",1639,1,0.02337639511374086,0.028912909750828702,0.03462518675440075,0.07768696721940321,0.0036910097492171257
336,train,66.717417788,Summer's Last Will and Testament,"Nashe, Thomas",1592,-1,0.018332572640723376,0.04267457781485204,0.030959987833514738,0.04997717937158722,0.0077590141549679125
337,train,66.717417788,Summer's Last Will and Testament,"Nashe, Thomas",1592,1,0.018332572640723376,0.04267457781485204,0.030959987833514738,0.04997717937158722,0.0077590141549679125
338,train,67.320384687,Nero,Anon.,1624,-1,0.01876750700213954,0.03928571427950729,0.026960784306844433,0.05252100840538977,0.004341736687319355
339,train,67.320384687,Nero,Anon.,1624,1,0.01876750700213954,0.03928571427950729,0.026960784306844433,0.05252100840538977,0.004341736687319355
340,test,71.99848640399999,Nobody and Somebody,Anon.,1603,-1,0.03018244612541286,0.029056235450024347,0.04166979503104279,0.07628200315465068,0.00931000825821194
341,test,71.99848640399999,Nobody and Somebody,Anon.,1603,1,0.03018244612541286,0.029056235450024347,0.04166979503104279,0.07628200315465068,0.00931000825821194
342,train,69.354265402,Gorboduc,"Norton, Thomas",1562,-1,0.03690099940019259,0.04544289741563775,0.04356367984704907,0.05167848296316384,0.005552233705713731
343,train,69.354265402,Gorboduc,"Norton, Thomas",1562,1,0.03690099940019259,0.04544289741563775,0.04356367984704907,0.05167848296316384,0.005552233705713731
344,train,71.24347167500001,1 Sir John Oldcastle,"Munday, Anthony",1599,-1,0.030665920534676126,0.02814773363583422,0.049188584225461233,0.08354784555072005,0.016172355907303555
345,train,71.24347167500001,1 Sir John Oldcastle,"Munday, Anthony",1599,1,0.030665920534676126,0.02814773363583422,0.049188584225461233,0.08354784555072005,0.016172355907303555
346,train,76.084570032,The Lost Lady,"Berkeley, Sir William",1637,-1,0.019986105912939305,0.032544220595037664,0.024154331216264497,0.08266980173975573,0.005931705230248202
347,train,76.084570032,The Lost Lady,"Berkeley, Sir William",1637,1,0.019986105912939305,0.032544220595037664,0.024154331216264497,0.08266980173975573,0.005931705230248202
348,test,71.395414666,Fedele and Fortunia,"Pasqualigo, Luigi",1583,-1,0.009990485248062808,0.03346019664113873,0.028940691396866187,0.07389787503415858,0.008325404380388923
349,test,71.395414666,Fedele and Fortunia,"Pasqualigo, Luigi",1583,1,0.009990485248062808,0.03346019664113873,0.028940691396866187,0.07389787503415858,0.008325404380388923
350,test,60.250551529000006,The Arraignment of Paris,"Peele, George",1581,-1,0.02981561397218658,0.027723290170979176,0.03060023538726601,0.05309271609672006,0.00980776774658361
351,test,60.250551529000006,The Arraignment of Paris,"Peele, George",1581,1,0.02981561397218658,0.027723290170979176,0.03060023538726601,0.05309271609672006,0.00980776774658361
352,train,64.093097914,The Battle of Alcazar,"Peele, George",1588,-1,0.037816178307564285,0.04307538191872833,0.04770848986115369,0.051214625596728965,0.005634861003045882
353,train,64.093097914,The Battle of Alcazar,"Peele, George",1588,1,0.037816178307564285,0.04307538191872833,0.04770848986115369,0.051214625596728965,0.005634861003045882
354,train,66.023786566,Edward the First,"Peele, George",1591,-1,0.026107594938937634,0.03073271665465053,0.06475170398968844,0.08063534566709632,0.007424537481048297
355,train,66.023786566,Edward the First,"Peele, George",1591,1,0.026107594938937634,0.03073271665465053,0.06475170398968844,0.08063534566709632,0.007424537481048297
356,train,66.812891155,The Love of David and Fair Bathsheba,"Peele, George",1590,-1,0.02775102862557752,0.03790597916387981,0.05287577693358987,0.05795325221022461,0.005865359367414132
357,train,66.812891155,The Love of David and Fair Bathsheba,"Peele, George",1590,1,0.02775102862557752,0.03790597916387981,0.05287577693358987,0.05795325221022461,0.005865359367414132
358,train,72.650739473,The Old Wives Tale,"Peele, George",1588,-1,0.013936736616098613,0.02380206702015271,0.0593485750079999,0.07860945818896249,0.008455997495088291
359,train,72.650739473,The Old Wives Tale,"Peele, George",1588,1,0.013936736616098613,0.02380206702015271,0.0593485750079999,0.07860945818896249,0.008455997495088291
360,train,73.541450098,1 The Two Angry Women of Abingdon,"Porter, Henry",1598,-1,0.012323865898649825,0.026061221793233613,0.048632890148806916,0.05715800167658532,0.03127346614644123
361,train,73.541450098,1 The Two Angry Women of Abingdon,"Porter, Henry",1598,1,0.012323865898649825,0.026061221793233613,0.048632890148806916,0.05715800167658532,0.03127346614644123
362,train,72.86145368,Cambises,"Preston, Thomas",1558,-1,0.02565949402013084,0.028180426759226312,0.03817412443094698,0.06806518412027379,0.01854686233594784
363,train,72.86145368,Cambises,"Preston, Thomas",1558,1,0.02565949402013084,0.028180426759226312,0.03817412443094698,0.06806518412027379,0.01854686233594784
364,train,71.408465956,Abraham's Sacrifice,"B?ze, Th?odore de",1575,-1,0.0379017586327604,0.02865372953482524,0.025015160696781624,0.057610673131318485,0.009399636135771128
365,train,71.408465956,Abraham's Sacrifice,"B?ze, Th?odore de",1575,1,0.0379017586327604,0.02865372953482524,0.025015160696781624,0.057610673131318485,0.009399636135771128
366,train,70.61862498299999,The Jealous Lovers,"Randolph, Thomas",1632,-1,0.012521102983991245,0.03864190583796998,0.0338585631280076,0.06208966422180444,0.007550178201973673
367,train,70.61862498299999,The Jealous Lovers,"Randolph, Thomas",1632,1,0.012521102983991245,0.03864190583796998,0.0338585631280076,0.06208966422180444,0.007550178201973673
368,train,64.935765952,The Beauty and Good Properties of Women,"Rastell, John",1527,-1,0.021612635077522712,0.022776392351993923,0.03757273482849947,0.05054031587809306,0.01862011637613955
369,train,64.935765952,The Beauty and Good Properties of Women,"Rastell, John",1527,1,0.021612635077522712,0.022776392351993923,0.03757273482849947,0.05054031587809306,0.01862011637613955
370,train,71.48521049300001,The Rebellion,"Rawlins, Thomas",1638,-1,0.019192877471268688,0.04035612639459867,0.03977231262791631,0.06348974676998996,0.012187112313047043
371,train,71.48521049300001,The Rebellion,"Rawlins, Thomas",1638,1,0.019192877471268688,0.04035612639459867,0.03977231262791631,0.06348974676998996,0.012187112313047043
372,test,73.70944116399998,The True Tragedy of Richard the Third,Anon.,1588,-1,0.030772010114055687,0.02788148861999152,0.04582680958717899,0.07160062627876257,0.007948934122243241
373,test,73.70944116399998,The True Tragedy of Richard the Third,Anon.,1588,1,0.030772010114055687,0.02788148861999152,0.04582680958717899,0.07160062627876257,0.007948934122243241
374,train,70.91824357199998,The Noble Spanish Soldier,"Dekker, Thomas",1622,-1,0.015051740359534922,0.040622594707596986,0.042589583510109795,0.06148978020828643,0.011801932786875372
375,train,70.91824357199998,The Noble Spanish Soldier,"Dekker, Thomas",1622,1,0.015051740359534922,0.040622594707596986,0.042589583510109795,0.06148978020828643,0.011801932786875372
376,test,68.50906037800002,When You See Me You Know Me,"Rowley, Samuel",1604,-1,0.03574346405408233,0.027828839871408217,0.05106209150583191,0.07322303922023875,0.020067401967192686
377,test,68.50906037800002,When You See Me You Know Me,"Rowley, Samuel",1604,1,0.03574346405408233,0.027828839871408217,0.05106209150583191,0.07322303922023875,0.020067401967192686
378,test,71.02006165799999,A Match at Midnight,"Rowley, William",1622,-1,0.008681975467287478,0.026108839259098692,0.05938974520060675,0.06863793645342318,0.02371815036026873
379,test,71.02006165799999,A Match at Midnight,"Rowley, William",1622,1,0.008681975467287478,0.026108839259098692,0.05938974520060675,0.06863793645342318,0.02371815036026873
380,train,71.79931509799998,A Shoemaker a Gentleman,"Rowley, William",1607,-1,0.01746925640290598,0.033214573032416435,0.04884496034834308,0.07091138948958894,0.0125847603666789
381,train,71.79931509799998,A Shoemaker a Gentleman,"Rowley, William",1607,1,0.01746925640290598,0.033214573032416435,0.04884496034834308,0.07091138948958894,0.0125847603666789
382,train,73.346663706,"A New Wonder, A Woman Never Vexed","Rowley, William",1611,-1,0.01110662358502559,0.03109854603807165,0.058966074317109034,0.08299676897917334,0.013580371562537993
383,train,73.346663706,"A New Wonder, A Woman Never Vexed","Rowley, William",1611,1,0.01110662358502559,0.03109854603807165,0.058966074317109034,0.08299676897917334,0.013580371562537993
384,train,68.26582776300002,All's Lost by Lust,"Rowley, William",1619,-1,0.010872695846841977,0.03261808755517454,0.038594470049449756,0.08647753456524652,0.012240783410714148
385,train,68.26582776300002,All's Lost by Lust,"Rowley, William",1619,1,0.010872695846841977,0.03261808755517454,0.038594470049449756,0.08647753456524652,0.012240783410714148
386,train,75.078534032,The Shepherds' Holiday,"Rutter, Joseph",1633,-1,0.014393305435870848,0.024379358435792853,0.028396094842386314,0.0668898186911791,0.008926080891701554
387,train,75.078534032,The Shepherds' Holiday,"Rutter, Joseph",1633,1,0.014393305435870848,0.024379358435792853,0.028396094842386314,0.0668898186911791,0.008926080891701554
388,train,67.154517311,Locrine,"S., W.",1591,-1,0.021290863373770397,0.04937133276746694,0.03621123219065527,0.06303436713566582,0.007627829005571512
389,train,67.154517311,Locrine,"S., W.",1591,1,0.021290863373770397,0.04937133276746694,0.03621123219065527,0.06303436713566582,0.007627829005571512
390,train,71.595489332,"The Puritan, or The Widow of Watling Street","Middleton, Thomas",1606,-1,0.013030552213615815,0.0315010437115899,0.05528496426144099,0.06559554683986135,0.019229552781122684
391,train,71.595489332,"The Puritan, or The Widow of Watling Street","Middleton, Thomas",1606,1,0.013030552213615815,0.0315010437115899,0.05528496426144099,0.06559554683986135,0.019229552781122684
392,test,72.38101397,Thomas Lord Cromwell,"S., W.",1599,-1,0.024836951658968313,0.02617707495483985,0.042705262215325675,0.08335566871860446,0.006521933351136225
393,test,72.38101397,Thomas Lord Cromwell,"S., W.",1599,1,0.024836951658968313,0.02617707495483985,0.042705262215325675,0.08335566871860446,0.006521933351136225
394,train,68.577575905,"The Vow Breaker, or The Fair Maid of Clifton","Sampson, William",1625,-1,0.013944084219668074,0.03472076970609858,0.040228682985553835,0.061144809315055934,0.007948128011335253
395,train,68.577575905,"The Vow Breaker, or The Fair Maid of Clifton","Sampson, William",1625,1,0.013944084219668074,0.03472076970609858,0.040228682985553835,0.061144809315055934,0.007948128011335253
396,train,65.47028926499999,Hercules Furens,"Seneca, Lucius Annaeus",1561,-1,0.020030668960264907,0.051178838410772996,0.03181905309090588,0.036131876558923595,0.0036419398123458107
397,train,65.47028926499999,Hercules Furens,"Seneca, Lucius Annaeus",1561,1,0.020030668960264907,0.051178838410772996,0.03181905309090588,0.036131876558923595,0.0036419398123458107
398,train,64.685364464,Thyestes,"Seneca, Lucius Annaeus",1560,-1,0.019698470334957217,0.04467921205898827,0.027291735443223827,0.03862660944564296,0.0074832177883050474
399,train,64.685364464,Thyestes,"Seneca, Lucius Annaeus",1560,1,0.019698470334957217,0.04467921205898827,0.027291735443223827,0.03862660944564296,0.0074832177883050474
400,test,67.106531255,Thebais,"Seneca, Lucius Annaeus",1581,-1,0.02342023862070652,0.0448519664138614,0.03612461333738476,0.05832965089680972,0.004639858597620492
401,test,67.106531255,Thebais,"Seneca, Lucius Annaeus",1581,1,0.02342023862070652,0.0448519664138614,0.03612461333738476,0.05832965089680972,0.004639858597620492
402,train,64.146327252,Hippolytus,"Seneca, Lucius Annaeus",1567,-1,0.01734471485217122,0.06066109699022054,0.029059208139494558,0.04004722122138186,0.0037232110431163236
403,train,64.146327252,Hippolytus,"Seneca, Lucius Annaeus",1567,1,0.01734471485217122,0.06066109699022054,0.029059208139494558,0.04004722122138186,0.0037232110431163236
404,test,66.56780163900002,Oedipus,"Seneca, Lucius Annaeus",1560,-1,0.026733202632267857,0.06442701835428113,0.028248084114262294,0.05845660310524948,0.004990197825691485
405,test,66.56780163900002,Oedipus,"Seneca, Lucius Annaeus",1560,1,0.026733202632267857,0.06442701835428113,0.028248084114262294,0.05845660310524948,0.004990197825691485
406,train,67.09369794,Troas,"Seneca, Lucius Annaeus",1558,-1,0.01823786283317208,0.052230499191352225,0.03442075519619213,0.04392499357593167,0.008904871997580046
407,train,67.09369794,Troas,"Seneca, Lucius Annaeus",1558,1,0.01823786283317208,0.052230499191352225,0.03442075519619213,0.04392499357593167,0.008904871997580046
408,train,64.154401241,Medea,"Seneca, Lucius Annaeus",1566,-1,0.017139796471161955,0.054186752362335874,0.02481699696672569,0.03561863952896868,0.003302981617800179
409,train,64.154401241,Medea,"Seneca, Lucius Annaeus",1566,1,0.017139796471161955,0.054186752362335874,0.02481699696672569,0.03561863952896868,0.003302981617800179
410,train,63.574761872,Agamemnon,"Seneca, Lucius Annaeus",1566,-1,0.019507290101957963,0.05359477123736823,0.03469079939993204,0.03640020111532979,0.004725992959359047
411,train,63.574761872,Agamemnon,"Seneca, Lucius Annaeus",1566,1,0.019507290101957963,0.05359477123736823,0.03469079939993204,0.03640020111532979,0.004725992959359047
412,test,64.562709341,Octavia,"Seneca, Lucius Annaeus",1566,-1,0.025247867192042348,0.05637537468844433,0.03965875029308895,0.03896702789705189,0.005072630847479354
413,test,64.562709341,Octavia,"Seneca, Lucius Annaeus",1566,1,0.025247867192042348,0.05637537468844433,0.03965875029308895,0.03896702789705189,0.005072630847479354
414,train,65.073558966,Hercules Oetaeus,"Seneca, Lucius Annaeus",1566,-1,0.016122058185693365,0.05330780158823748,0.029958613882154393,0.04311569584607988,0.005682871090441168
415,train,65.073558966,Hercules Oetaeus,"Seneca, Lucius Annaeus",1566,1,0.016122058185693365,0.05330780158823748,0.029958613882154393,0.04311569584607988,0.005682871090441168
416,train,69.615992654,The Tempest,"Shakespeare, William",1611,-1,0.015163724264432294,0.03325763679772754,0.029961175004234543,0.06951871658360854,0.006959197125980552
417,train,69.615992654,The Tempest,"Shakespeare, William",1611,1,0.015163724264432294,0.03325763679772754,0.029961175004234543,0.06951871658360854,0.006959197125980552
418,train,73.32531858899999,The Two Gentlemen of Verona,"Shakespeare, William",1590,-1,0.012526232953016978,0.026954354662653977,0.03521773347449724,0.08138772298352163,0.011476915002811134
419,train,73.32531858899999,The Two Gentlemen of Verona,"Shakespeare, William",1590,1,0.012526232953016978,0.026954354662653977,0.03521773347449724,0.08138772298352163,0.011476915002811134
420,train,70.623260138,The Merry Wives of Windsor,"Shakespeare, William",1597,-1,0.00930690900867004,0.023595751665156584,0.05748384976942764,0.07527646994222366,0.014781561371708761
421,train,70.623260138,The Merry Wives of Windsor,"Shakespeare, William",1597,1,0.00930690900867004,0.023595751665156584,0.05748384976942764,0.07527646994222366,0.014781561371708761
422,train,72.20755010199998,Measure for Measure,"Shakespeare, William",1603,-1,0.022106282275816857,0.029098537009384057,0.03883390705042536,0.08627366609447472,0.01016566264833944
423,train,72.20755010199998,Measure for Measure,"Shakespeare, William",1603,1,0.022106282275816857,0.029098537009384057,0.03883390705042536,0.08627366609447472,0.01016566264833944
424,train,73.407041026,The Comedy of Errors,"Shakespeare, William",1592,-1,0.013317479186414086,0.03305588585351842,0.047324613558113036,0.07966706301277905,0.00871977803564219
425,train,73.407041026,The Comedy of Errors,"Shakespeare, William",1592,1,0.013317479186414086,0.03305588585351842,0.047324613558113036,0.07966706301277905,0.00871977803564219
426,train,74.208977188,Much Ado About Nothing,"Shakespeare, William",1598,-1,0.015204098489885251,0.028700490273626977,0.04610808130843362,0.08048256486367246,0.013771828351856896
427,train,74.208977188,Much Ado About Nothing,"Shakespeare, William",1598,1,0.015204098489885251,0.028700490273626977,0.04610808130843362,0.08048256486367246,0.013771828351856896
428,train,70.65247387899998,Love's Labours Lost,"Shakespeare, William",1594,-1,0.016907538638290465,0.02890463701946886,0.04006472853091929,0.06573293901857827,0.00820266725539608
429,train,70.65247387899998,Love's Labours Lost,"Shakespeare, William",1594,1,0.016907538638290465,0.02890463701946886,0.04006472853091929,0.06573293901857827,0.00820266725539608
430,train,69.320458165,A Midsummer Night's Dream,"Shakespeare, William",1595,-1,0.009928867815064591,0.031120331949698675,0.024229401297408464,0.07024303496970402,0.008521043276921623
431,train,69.320458165,A Midsummer Night's Dream,"Shakespeare, William",1595,1,0.009928867815064591,0.031120331949698675,0.024229401297408464,0.07024303496970402,0.008521043276921623
432,train,72.95928784499999,The Merchant of Venice,"Shakespeare, William",1596,-1,0.01572731852095013,0.024402529802406956,0.03833883696812557,0.07063301057636578,0.009178933234967079
433,train,72.95928784499999,The Merchant of Venice,"Shakespeare, William",1596,1,0.01572731852095013,0.024402529802406956,0.03833883696812557,0.07063301057636578,0.009178933234967079
434,train,72.975856482,As You Like It,"Shakespeare, William",1598,-1,0.013266190171249193,0.027452891484653585,0.03795754818832768,0.08252111760394865,0.011154429289922479
435,train,72.975856482,As You Like It,"Shakespeare, William",1598,1,0.013266190171249193,0.027452891484653585,0.03795754818832768,0.08252111760394865,0.011154429289922479
436,train,71.821612626,The Taming of the Shrew,"Shakespeare, William",1590,-1,0.013108085206919869,0.024634160126885143,0.04875981694028747,0.08186903214801117,0.013842589976044237
437,train,71.821612626,The Taming of the Shrew,"Shakespeare, William",1590,1,0.013108085206919869,0.024634160126885143,0.04875981694028747,0.08186903214801117,0.013842589976044237
438,train,73.46450213199998,All's Well That Ends Well,"Shakespeare, William",1603,-1,0.020824847247329338,0.02866598777483158,0.038238289207385444,0.0769348268888368,0.007026476584194435
